11.1,11.1,11.1,11.4,11.4,11.1,10.5,10.2,10.5,10.5,11.1,11.4,10.2,10.8,10.8,11.4,11.4,10.8,10.5,11.4,10.5,11.4,11.4,11.7,11.7,12,11.4,12.3,10.8,12
11.1,11.4,11.4,11.1,11.4,10.8,10.5,10.5,11.1,10.5,11.1,11.1,11.1,10.5,10.8,11.7,11.1,11.1,10.2,11.4,10.5,11.4,11.7,11.7,11.4,12,11.7,12.3,10.8,11.7
10.2,10.8,10.8,11.1,11.4,11.1,10.2,11.7,10.8,10.2,11.1,11.4,11.1,10.5,11.1,11.4,10.8,11.1,10.2,11.7,10.2,11.4,11.7,11.1,11.7,11.7,12,12,10.8,10.8
10.2,11.1,11.4,11.1,11.4,10.8,10.8,12.3,11.4,10.5,11.1,10.5,10.2,10.8,10.8,11.4,10.8,10.5,10.2,11.4,10.5,11.4,11.4,10.8,11.7,12,12,12,10.8,11.7
10.8,10.8,11.1,11.1,10.5,10.8,11.1,12.6,10.5,10.5,11.1,11.1,10.8,10.5,10.8,11.4,11.1,11.1,11.7,11.4,10.5,11.4,11.7,10.5,12,11.7,11.7,12,10.8,11.4
10.8,11.1,10.8,11.1,10.8,10.8,11.7,12.3,10.5,10.5,11.4,11.4,11.7,10.8,10.8,11.7,10.8,11.1,10.8,11.4,10.5,11.4,11.4,10.8,11.4,12,11.1,12,10.8,11.7
10.8,11.1,11.1,11.1,11.4,11.1,11.1,12,10.2,10.2,11.1,11.4,10.2,11.4,10.8,11.1,11.1,11.1,11.1,11.7,10.8,11.4,11.1,11.7,11.7,12,12,12.3,11.7,11.4
11.1,10.8,11.1,11.1,11.1,9.9,10.2,11.4,10.5,10.5,11.1,11.1,10.5,10.8,10.8,10.8,11.1,11.1,10.5,11.4,10.8,11.4,11.4,11.7,11.4,11.7,11.7,12.3,11.4,11.4
11.1,11.1,10.8,11.1,10.8,10.5,11.7,11.4,10.5,10.5,11.1,10.8,10.8,10.5,11.1,10.2,11.1,10.8,11.1,11.4,11.4,11.4,11.7,11.1,11.7,12,12,12,10.8,11.4
10.8,11.1,11.1,11.1,10.5,10.8,12,11.7,10.5,10.2,11.4,11.1,11.1,10.5,10.8,10.5,10.8,11.1,10.2,11.4,11.1,11.4,11.4,10.8,11.4,11.7,12,12.3,10.8,11.7
10.8,10.8,10.8,11.1,12,10.5,12.3,11.1,10.2,10.8,11.1,11.4,10.2,10.5,11.4,10.8,10.8,11.1,11.1,11.4,11.4,11.4,11.4,10.8,11.7,12,11.7,12,10.8,11.4
11.1,11.1,11.1,10.8,11.1,9.9,12.3,11.7,10.5,10.8,11.1,11.1,10.5,10.5,10.8,10.2,10.2,11.1,11.1,11.4,11.1,11.4,11.4,11.1,11.4,11.7,12,12,10.8,11.4
10.8,11.1,11.4,11.1,11.1,11.1,12,11.1,10.2,10.5,11.1,11.1,11.1,10.8,10.8,10.5,9.9,10.8,11.1,11.4,11.1,11.4,11.4,10.5,11.7,12.3,12,12.3,10.8,11.4
10.8,10.8,11.1,11.1,11.4,10.5,11.1,11.1,10.5,10.5,11.4,10.8,11.4,10.5,11.1,10.5,9.9,11.1,11.1,11.4,11.4,11.4,11.4,10.8,11.4,12,11.7,12,10.8,11.4
11.1,11.1,10.8,11.1,11.1,10.5,10.2,11.4,10.2,10.2,11.1,10.5,11.4,10.5,10.8,10.5,10.2,11.1,11.1,11.4,11.1,11.4,11.4,10.8,11.7,11.7,12,12.3,10.8,11.7
10.8,11.1,11.1,11.1,11.4,9.9,10.2,11.4,10.2,10.5,11.1,11.1,10.5,10.5,10.8,10.5,10.8,11.4,11.1,12,11.4,11.4,11.4,10.5,11.7,12,12,12.3,11.1,11.4
10.8,10.8,11.1,11.1,10.8,10.2,10.2,11.1,10.5,10.2,11.1,11.4,10.2,11.7,11.1,10.5,10.5,10.8,10.8,11.4,11.1,11.7,11.4,10.8,11.4,11.7,11.7,12,11.7,11.7
11.1,11.1,10.8,11.1,11.1,9.9,10.8,11.4,10.2,10.5,11.1,11.1,11.4,10.5,11.4,10.2,11.1,11.1,11.1,11.4,11.4,11.4,11.4,10.8,11.7,11.7,12,12,10.8,11.4
10.8,10.8,11.1,11.1,10.5,9.9,11.4,11.1,10.5,10.2,11.7,11.4,10.8,10.5,12,11.4,10.2,10.8,11.1,11.4,11.1,11.4,11.4,11.7,11.4,11.7,12,12,10.8,11.1
10.8,11.1,11.1,11.1,10.2,10.2,11.1,11.4,10.5,10.5,11.1,11.1,10.2,12,11.7,11.1,9.9,10.8,11.1,11.4,11.4,11.4,11.4,10.8,11.7,11.7,11.7,11.7,10.8,10.5
10.8,11.1,10.8,11.1,10.5,9.9,10.8,11.1,10.5,10.2,11.1,11.4,10.5,11.4,11.1,10.5,10.8,10.5,11.1,11.7,11.1,11.4,11.4,10.5,11.4,11.7,12,12,10.8,10.5
11.1,10.8,10.8,10.8,10.5,10.2,10.5,11.4,10.2,10.5,11.1,11.1,10.2,11.1,11.7,10.2,10.8,11.1,11.1,11.4,11.4,11.4,11.4,10.8,11.7,12,12,12,11.1,11.1
10.8,11.1,11.1,11.4,10.2,9.9,10.2,11.1,10.2,10.2,11.1,11.1,10.5,10.8,11.7,10.5,10.2,11.1,11.1,11.4,11.1,11.1,11.4,10.8,11.4,11.7,11.7,12,11.7,10.5
11.4,11.7,11.4,12.3,11.7,11.1,11.4,12,11.4,11.4,14.4,11.4,10.8,12.6,13.2,11.7,10.5,11.7,12,12.6,11.7,11.7,14.1,16.2,14.7,11.7,13.8,12.9,12.6,13.8
9.9,9.9,10.2,9.9,10.2,10.5,10.8,11.1,11.1,10.5,19.2,12,12,12.3,12.6,12.6,12.3,17.4,17.4,12.9,12.6,12.9,19.8,21.6,18.9,19.5,19.8,16.8,18.3,19.5
9.3,9.9,9.6,9.6,10.2,9.9,10.5,10.5,10.2,9.6,16.5,10.2,10.2,10.2,10.5,10.5,9.9,14.1,12,10.5,11.4,16.2,18,18.3,16.5,18.9,19.5,19.5,18.6,19.2
9.9,9.9,9.9,9.9,10.5,9.9,10.2,10.2,10.2,10.8,12.3,10.2,9.9,10.5,11.1,10.5,10.2,9.9,10.2,10.8,10.2,10.2,16.5,18.3,15.3,12.9,13.2,12.6,10.8,15.6
10.2,10.8,10.5,10.5,10.8,13.2,11.1,11.1,11.1,11.1,17.1,11.4,11.7,11.1,12,11.7,10.8,13.5,10.8,11.4,11.1,12.3,16.5,28.2,15.6,15,15,11.7,11.7,15.3
11.7,10.8,11.1,10.8,11.1,17.4,12.6,11.7,11.1,11.1,20.1,12,11.1,11.1,11.4,14.4,10.8,12.6,15.3,11.4,11.1,17.7,12.6,21.9,21,17.1,12.9,16.5,13.8,18.9
14.7,12.9,11.1,10.8,18,22.8,14.7,14.1,12.3,12,22.8,13.5,11.4,11.4,12,19.2,12.6,12.3,11.1,13.5,13.2,16.8,22.8,20.1,21,19.2,18.6,12.3,13.5,19.8
15.3,14.1,12.6,11.4,21.3,27.3,15.6,14.4,14.1,13.8,24.3,14.7,13.2,12.6,13.8,21,13.8,16.8,13.5,13.8,13.8,13.8,18.9,24,21,16.2,17.4,16.8,12.3,20.7
15.9,14.7,13.5,11.4,13.2,32.7,17.4,15.6,14.4,14.4,27.6,15.9,14.1,14.4,14.7,23.4,14.4,12.9,14.7,17.1,14.1,17.7,15.9,21.9,21,13.2,13.5,14.7,16.5,16.8
18,17.4,15,13.8,21.6,38.7,28.8,23.7,18.9,17.7,39,19.2,17.1,18.3,16.8,24.9,17.1,18.6,14.4,26.1,16.8,28.5,23.1,30.9,17.4,18.3,15.6,14.7,15,17.4
18.6,19.2,15.6,21.9,23.7,38.4,30.6,29.4,22.2,27.9,31.2,21.9,18.9,27.3,18.9,25.2,25.5,14.7,17.4,19.5,25.5,31.2,30.3,31.8,22.2,20.4,21.9,20.4,20.4,23.7
18.9,27.9,15.6,23.4,26.1,37.5,25.5,21.3,21,26.4,35.4,22.5,20.7,25.2,24,27.9,32.7,19.8,17.1,19.8,26.7,29.1,32.1,31.5,23.4,18.6,17.1,16.5,16.2,18.3
27.6,23.1,15.6,16.5,22.5,38.1,25.5,29.7,24.9,18.9,31.5,24,27.9,21.3,24.3,35.1,24,15,20.7,24.6,18.3,24.6,31.8,31.8,23.4,24.3,20.1,20.7,20.4,22.2
29.7,19.2,16.5,23.4,31.5,45.9,25.8,30.9,31.8,25.2,36.6,33,18,26.1,20.7,33.6,29.7,20.1,15.6,22.2,26.1,23.1,31.8,32.1,19.2,24.6,19.5,18.3,16.8,24.3
30,24.3,17.1,23.1,31.5,47.1,25.8,32.7,25.5,27,36.9,23.4,24.6,21,25.8,32.4,34.8,16.2,24,21,31.5,24,31.8,31.8,23.4,24.3,19.8,23.1,20.7,17.7
28.8,27.9,18.3,24,26.4,45,36.6,32.7,29.4,34.8,37.2,26.7,24,29.1,21.3,41.1,30,22.5,25.5,25.2,25.5,28.8,32.4,32.1,24.9,32.4,20.1,19.2,18.3,24.9
29.4,25.8,27.3,30,30.9,44.1,27.6,29.4,32.7,27,36.3,28.2,21.6,30,28.5,33.6,31.8,17.4,19.2,24.9,29.1,32.4,32.4,32.7,26.1,28.2,20.7,22.5,21.9,25.5
31.8,29.7,21.6,27.6,26.1,43.2,35.1,30.3,28.2,31.5,36.9,27.6,32.1,27.6,30.3,34.5,30.9,25.2,30.3,25.8,25.5,32.4,33,33,29.1,33,21.6,19.2,19.8,25.5
27.3,24.9,22.95,25.5,32.1,43.2,36.9,31.2,28.8,28.8,37.2,24.6,27.9,26.4,25.2,36,31.8,27,24.6,31.2,32.4,32.4,33.3,33,37.2,33,20.1,19.8,20.7,33.3
28.2,27.3,24.3,31.8,32.7,42.6,36.6,33,31.5,33.6,36.9,25.8,23.1,31.5,28.5,41.1,30.6,19.2,29.4,28.8,32.7,33.3,33,33.3,27.6,31.8,24,21.3,21,28.5
30,27,23.7,31.8,32.7,42.9,36.3,33,32.4,33,37.5,27.6,30.9,30,28.8,42,28.5,25.5,25.5,26.4,32.7,36,31.2,33.3,33.9,28.8,18.9,19.2,27.3,29.1
32.4,30,20.1,31.8,35.1,42.6,36.9,35.1,32.4,33,37.2,27.6,28.2,27.6,25.8,41.4,33.9,24.6,31.5,28.5,32.7,37.8,23.4,33,28.8,29.7,24.6,22.5,29.1,33.6
32.1,25.5,30.3,28.2,36.6,43.2,36.9,36.9,33.3,33.3,36.9,27.9,25.5,32.7,30.3,40.8,33.6,28.5,31.2,27.3,33,37.5,29.4,33.3,33.3,31.2,21.9,21.3,20.4,28.5
32.1,27.9,26.7,29.4,34.8,44.1,36.6,36.3,33.3,33,36.6,27.9,30.6,28.8,29.4,40.8,29.7,24.6,31.8,32.1,35.4,37.8,42.6,33.3,33.3,33.3,29.7,29.4,29.7,32.1
32.4,18.6,27.3,26.4,32.7,43.5,36.6,36.3,32.7,36,37.2,30,29.1,27.6,29.4,40.5,31.5,25.2,32.1,31.8,36.6,36.9,47.7,33.9,33,33.3,26.4,25.2,27.6,30.9
32.4,30,25.8,30.9,35.7,43.8,36.6,37.2,32.7,37.8,37.5,29.1,30.6,32.4,30.9,40.5,31.5,26.7,32.7,31.8,36.6,37.2,42.6,33.9,30.3,33.6,29.4,28.5,28.5,34.5
33.9,29.7,24.6,30.9,37.5,43.8,36.9,37.2,34.5,37.5,37.8,31.8,30,30.3,31.8,40.5,34.2,22.8,32.1,26.4,36.9,37.5,42,26.1,32.1,33,26.7,26.7,24.9,28.8
36,28.8,27.3,30.9,36.9,49.8,36.3,36.6,37.2,36.9,37.5,29.1,31.5,30.3,31.2,40.5,33.9,26.7,32.4,27.9,37.2,37.2,45.6,28.8,27.3,33.3,30.9,24.9,31.2,30.9
35.4,28.5,19.8,30.9,36,43.5,36.3,36.9,36.9,33.6,37.2,32.4,31.2,27,28.2,40.5,37.5,24.6,32.1,26.4,36.9,37.2,42.3,30.6,33,33,31.2,27,31.2,29.1
35.7,18.3,26.1,25.8,36,43.2,36.6,36.9,36.6,33.3,36.9,27,22.2,32.7,26.4,40.8,37.8,28.2,31.8,28.5,33.6,37.5,41.1,25.2,34.5,32.7,31.2,29.4,30.9,32.4
35.1,24.6,27.6,29.7,35.4,43.8,36.6,33,36.3,36.6,37.2,27,27,26.7,29.4,40.8,37.5,29.7,32.4,32.4,33,37.2,36.3,32.7,36.6,32.7,25.8,26.4,31.5,28.5
34.5,21.6,21,24.6,32.7,48.9,36.3,32.4,35.1,37.5,36.9,32.7,30.3,27.9,31.2,40.8,38.1,29.4,32.4,32.4,33.3,37.5,35.1,32.4,36.9,32.4,23.1,31.5,31.8,30.9
35.1,29.4,28.8,27.9,34.8,43.8,36.3,32.7,32.1,37.8,37.2,31.5,32.1,27.3,32.4,40.5,34.8,23.4,32.7,32.7,37.5,37.2,38.4,33,35.1,33,25.2,30.9,31.5,27.9
35.1,26.7,25.8,31.2,36.9,42.9,36.6,32.4,32.7,37.2,36.9,26.4,32.1,32.7,33,40.5,33.6,26.1,32.4,32.4,37.5,37.2,38.4,33,32.4,32.1,32.1,31.5,31.8,34.5
35.1,26.4,26.7,31.5,36.9,43.2,36.6,33,34.8,36.9,36.6,33.3,31.5,33,33.3,39.6,33.9,23.7,32.4,32.1,37.2,37.5,37.8,32.4,32.1,26.7,31.5,31.5,31.5,35.1
35.4,30,28.5,31.2,36.9,43.2,36.6,33,37.5,36.6,36.6,31.2,29.4,32.7,32.4,39.3,34.2,26.7,32.4,33,36.9,37.5,37.8,32.4,32.4,32.4,30.3,24.3,29.4,34.8
35.4,29.4,28.5,31.8,37.2,42.9,36.9,33.3,37.2,33.6,36.9,31.8,27,25.2,33,39.6,33.9,29.7,32.7,32.4,36.9,37.2,37.5,33,32.7,26.1,20.4,29.4,26.4,30.6
32.1,24.6,27.3,31.5,38.4,47.1,36.9,33,35.7,33.9,37.2,26.7,28.8,24,33,39.9,33.9,29.4,36.6,27.6,36.6,37.5,37.2,33.3,32.7,32.4,26.1,24.9,29.4,28.2
31.5,22.2,24.6,31.8,40.8,43.2,36.9,33.6,33,35.1,37.8,33.3,26.1,27.3,29.7,39.9,33.9,29.4,36.9,28.2,35.1,37.8,37.2,33,33,32.7,25.2,31.2,25.2,29.4
31.8,23.1,24.9,35.1,36.9,43.2,35.7,36.9,33,37.8,37.5,33.3,31.8,32.1,30,39.9,32.7,29.4,37.2,28.5,32.4,38.1,36.3,33.6,32.7,32.4,31.5,31.2,31.8,36.3
34.8,28.8,30,35.7,37.2,43.2,32.7,37.2,33.6,37.8,37.5,25.2,27,28.8,26.7,40.2,27.9,25.5,36.9,27,32.4,37.8,33,33.3,31.8,32.1,24.9,31.2,31.5,29.1
36,31.2,25.5,32.4,36.9,42.9,33.6,36.3,33.3,33.3,37.5,35.4,32.1,27.3,32.7,40.2,34.2,25.2,36.6,32.1,32.4,37.5,33.3,33.3,26.4,32.4,26.4,26.4,31.8,33.6
36,31.2,27.9,31.5,36.9,41.7,37.2,33,34.2,33,38.4,28.5,28.5,21.9,26.7,39.9,28.8,26.7,36.6,31.8,32.7,37.8,33.3,33.6,31.2,32.1,30.9,27.6,28.8,33
33.6,31.2,27.3,31.5,36.6,39.3,36.6,30.3,33.6,32.7,37.5,29.1,27.9,32.1,27.6,39.9,35.4,25.5,33.6,29.7,34.8,37.8,33,33.3,27.6,29.4,22.2,24.9,25.5,31.5
31.8,19.8,31.2,32.1,33.9,39.9,36.9,27.9,33.9,32.7,37.5,33.3,24.6,30.9,26.4,39.9,36,30.3,32.1,24.9,37.8,37.8,33.3,33,32.7,25.2,32.4,21.9,29.1,31.5
31.8,29.1,29.7,31.8,32.1,39,35.1,31.2,33.6,33.3,37.2,27,32.1,21.9,27.6,39.9,36,30.6,32.4,29.7,37.2,37.2,33.9,33.6,32.7,30,30.9,30.9,23.1,31.5
31.5,26.1,25.2,32.1,32.4,37.5,33,27,33.3,33.3,36.9,31.2,25.5,28.8,29.7,39.9,36,30.6,32.7,24.9,33.6,37.2,33.6,33,33,24.9,22.2,24.3,26.7,30.3
27,26.4,28.5,32.4,33.3,41.4,33,33,33.6,32.7,35.1,27,29.1,29.4,28.5,39.3,34.8,30.6,32.7,24,33.3,37.2,33.9,33,26.4,31.5,27.9,24.6,31.5,33.3
29.1,26.1,27.3,31.8,37.2,38.7,32.7,32.7,28.8,32.4,33.6,31.8,27.6,29.4,22.8,35.4,29.7,29.4,32.4,30.9,32.4,38.1,33.6,33.3,29.7,26.7,27,22.8,24.3,27.6
25.8,22.8,31.2,31.8,35.1,36.9,32.7,30.3,30.3,32.7,36.9,26.7,29.1,23.7,29.7,35.1,34.2,23.4,31.8,25.5,32.4,37.5,33.6,33.3,24,19.5,24.6,32.4,22.2,30.6
30,27.6,26.1,31.8,33,37.5,27.3,27.6,26.4,32.4,37.2,28.8,23.1,27.3,27.9,35.4,29.4,27.9,31.5,22.2,31.8,37.2,33.6,33.3,26.1,28.5,24.9,21,22.5,30.3
23.7,24.3,22.2,31.2,33.6,36.9,28.2,28.5,27.9,32.1,36.9,26.1,32.4,25.2,29.4,34.8,35.7,16.5,31.8,26.1,32.1,36.9,33,33.3,26.4,25.2,26.1,28.5,26.7,28.5
26.7,25.8,29.4,31.2,36.9,35.4,29.1,21.3,31.2,29.7,32.7,27.6,24.9,26.7,26.4,34.8,30.9,24.6,29.1,30,31.5,33.3,33.3,32.7,24.6,24.6,23.7,21.6,20.7,27.9
17.7,17.7,18.3,20.7,30.6,22.5,20.4,25.2,21.9,20.4,24.6,23.1,21.3,21.6,24,27.9,21,22.2,21.3,15.9,23.1,30.3,28.8,28.2,21.6,20.1,24.6,23.7,20.4,24.6
14.4,14.7,16.5,20.1,27.6,23.7,18.9,15,15.3,14.1,18,15.9,18.6,15.6,18,15,15.9,12.6,17.4,20.4,13.2,21.6,15.6,19.8,16.2,15.6,17.1,16.5,15,21.3
18,13.8,18.9,17.7,27,18.9,15.6,17.4,21.9,19.8,19.2,17.7,19.2,19.8,19.8,18.6,20.7,12.6,13.5,14.7,23.1,19.8,19.8,22.2,16.5,16.5,21,17.4,13.2,18.9
14.4,18.3,15.6,15.9,21.6,20.4,15,17.4,14.1,12.9,21,20.1,15.9,16.5,21,17.1,16.5,19.2,22.8,19.5,13.5,16.8,21.9,18,17.7,19.8,17.1,14.7,19.2,18
12.6,12.9,12.3,16.5,18.9,18.6,16.8,15.3,15.9,15.3,15.9,18.9,15.3,13.2,15,18,19.2,12.6,13.8,13.2,15,17.4,12.9,11.7,16.5,16.5,16.8,13.5,13.8,17.7
11.1,10.5,11.7,13.5,15,14.1,13.5,12.3,12.9,12,12.9,13.5,11.4,14.4,15.3,14.7,12,11.7,12.9,14.4,14.7,15.3,17.4,16.2,13.8,14.4,14.1,17.1,17.1,15.9
13.2,13.2,13.8,12,14.4,11.7,11.7,15,14.7,14.4,15.6,15.9,15,13.8,15.6,13.2,12.9,15.9,18,14.1,14.1,13.8,15,13.5,16.8,15,15.3,14.4,15.6,14.7
13.5,12.9,13.2,15.6,17.4,13.5,15.3,13.5,16.2,15.3,15.9,15.6,13.8,16.5,17.4,15.6,15.9,13.2,14.4,16.2,16.8,15,18.3,16.2,14.4,16.2,14.7,13.8,15.3,13.8
13.5,14.7,15.6,14.7,14.1,16.8,12.9,16.5,14.1,15.6,14.1,15.6,13.8,14.7,17.4,13.5,13.5,13.5,16.5,13.5,14.1,15.3,14.4,14.4,15.9,13.8,13.8,14.1,18,14.1
12,11.7,12.9,12.9,14.1,12.6,12.6,12.6,12.6,13.5,12.3,13.8,12,13.5,14.1,11.4,12,12,12.3,12.6,12.9,12.6,13.2,13.5,13.2,12.6,12.6,12.6,14.1,12.6
11.7,11.4,12.6,12.6,12.3,12.3,11.7,12.6,11.7,11.7,12.3,12.6,10.8,12.3,13.8,11.4,11.7,11.7,12,12,12.6,12.3,12,12,12.3,12,12.3,12.9,13.2,12.3
11.4,11.4,12.45,12.6,12.3,12.3,11.7,12.6,11.4,12,11.7,11.7,10.5,12,12.6,11.1,11.7,11.1,11.4,11.7,12,11.7,12,12.6,12.9,12,12.6,12.3,12.6,12
11.1,11.1,12.3,12.3,12.3,12,10.2,10.8,11.7,11.7,11.1,11.4,11.1,12,12,11.4,11.4,11.7,12,11.7,12,11.7,11.7,12.6,12,11.7,12.3,12.3,12.3,12
11.1,10.8,12,12.3,12.6,11.7,10.8,10.5,12.6,11.4,11.4,10.5,11.4,11.7,12.3,11.1,11.1,11.7,11.7,11.4,11.7,11.7,12,13.2,12.3,12.3,12.3,12.6,12.3,11.7
10.8,11.1,11.4,12.3,12.9,11.4,11.1,10.5,11.7,11.7,11.4,10.2,10.8,11.4,12,11.4,11.4,11.4,12.3,11.4,11.1,11.7,12.3,12.3,12.3,12.3,12.9,12,12,12
11.1,10.8,11.1,12.3,12,11.1,11.4,10.2,10.8,12,11.7,10.5,11.7,12.3,11.7,11.4,11.1,11.1,11.4,12,10.8,11.4,11.7,11.7,12.3,12,12.3,11.7,11.7,11.4
10.8,11.4,11.1,12,12,11.1,10.5,10.5,11.7,11.7,11.7,10.5,11.4,12.3,11.7,11.4,11.1,10.8,11.7,11.7,10.8,11.7,11.4,11.4,12.3,12,12.3,11.4,12.6,10.8
11.1,11.4,11.1,11.4,12,11.1,10.2,10.8,11.4,11.4,11.4,10.2,11.4,11.1,11.7,11.1,11.1,11.1,11.4,11.7,11.4,10.8,11.7,11.4,12.6,12.3,12,11.1,12.3,10.8
11.1,11.4,11.1,11.4,11.7,10.2,10.5,11.1,11.4,11.4,11.1,10.5,10.8,10.8,12,11.4,10.8,11.1,12,11.1,11.1,11.7,11.7,11.7,11.7,12,12,10.8,12.3,10.8
10.8,11.1,11.1,11.4,11.1,11.1,10.5,10.5,10.5,11.1,11.4,10.5,10.5,11.1,11.7,11.4,11.1,11.4,11.4,10.5,11.4,11.4,11.4,11.7,11.7,12,12,11.1,11.7,10.8
